50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.899452,,,,,,,,,,,,,f644451d-3988-481a-89fc-e4209eead339,17,,,"[33.7, 77.9]",3895333,0,,,,-0.47726062,,Left Foot,,,,"[65.8, 61.3]",,High Pass,,36.138206,Incomplete,,Omar Marmoush,40761.0,,,,,,1,From Throw In,Lucas Silva Melo,33088.0,Right Back,3,Eintracht Frankfurt,184,"['379b6a4f-61b0-4581-bdd3-2012a40b8cb6', '44ace3f0-e4c2-4e21-8215-51428f98ef11']",20,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:20.061,Pass,
,,,,,,,,,,,,,,,,2.132251,,,,,,,,,,,,,44ace3f0-e4c2-4e21-8215-51428f98ef11,19,,,"[54.3, 18.8]",3895333,0,,,,-0.4202958,,Head,,,,"[72.2, 10.8]",,High Pass,,19.606377,,,Adam Hložek,28239.0,,,,,Recovery,1,From Counter,Robert Andrich,9195.0,Center Back,4,Bayer Leverkusen,904,"['d99c9b17-cdb9-4048-ba48-91ba10804411', 'f644451d-3988-481a-89fc-e4209eead339']",21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:21.960,Pass,
,,,,,,,,,,,,,,,,1.448578,,,,,,,,,,,,,e66f92aa-7fa1-440c-8ece-03310f90ab1b,21,,,"[72.2, 10.8]",3895333,0,,,,0.112202816,,Head,,,,"[79.3, 11.6]",,High Pass,,7.1449285,,,Patrik Schick,7044.0,,,,,,1,From Counter,Adam Hložek,28239.0,Left Attacking Midfield,4,Bayer Leverkusen,904,['d95e6eb6-a1fe-4e49-9f3b-b212a8fc084b'],24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:24.093,Pass,
,,,,,,,,,,,,,,,,1.299896,,,,,,,,,,,,,42f96706-6b30-4c39-b42a-17a1ee6a0aec,23,,,"[79.3, 11.6]",3895333,0,,,True,1.9347752,,,,,,"[76.1, 20.0]",,High Pass,,8.988882,Incomplete,,Adam Hložek,28239.0,,,,,,1,From Counter,Patrik Schick,7044.0,Center Forward,4,Bayer Leverkusen,904,"['54f3de5e-a32c-4382-adc9-2fbb4f46a1c0', 'c3e3264f-62bd-4cbf-bf23-9fdc3c3f0fac', 'fc927df6-0c6a-402b-9b44-248759bb5539']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:25.541,Pass,True
,,,,,,,,,,,,,,,,0.9527,,,,,,,,,,,,,c3e3264f-62bd-4cbf-bf23-9fdc3c3f0fac,26,,,"[44.0, 60.1]",3895333,0,,,,2.7062395,,Head,,,,"[39.7, 62.1]",,High Pass,,4.7423625,,,Robin Koch,13294.0,,,,,Recovery,1,Regular Play,Mario Götze,8227.0,Right Defensive Midfield,5,Eintracht Frankfurt,184,"['42f96706-6b30-4c39-b42a-17a1ee6a0aec', '8dd6dd2c-2420-43c9-a8b3-8e879f566e97']",26,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:26.841,Pass,
,,,,,,,,,,,,,,,,3.076082,,,,,,,,,,,,,100e0e8f-ac9d-4fac-bb81-822d2d6cf36f,28,,,"[39.7, 62.1]",3895333,0,,,,-1.0048287,,Right Foot,,,,"[55.9, 36.6]",,High Pass,,30.21076,Incomplete,,Omar Marmoush,40761.0,,,,,,1,Regular Play,Robin Koch,13294.0,Right Center Back,5,Eintracht Frankfurt,184,"['6dfc6ae8-4ca4-4b0a-9b35-a04abacbefd8', '79eb3620-bf3a-4e36-80bd-a8beffb6ed17']",27,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:27.794,Pass,
,,,,,,,,,,,,,,,,1.8498,,,,,,,,,,,,,6dfc6ae8-4ca4-4b0a-9b35-a04abacbefd8,30,,,"[64.2, 43.5]",3895333,0,,,,-0.55298865,,Head,,,,"[85.1, 30.6]",,High Pass,,24.560537,Incomplete,,Patrik Schick,7044.0,,,,,Recovery,1,Regular Play,Nathan Tella,41411.0,Right Wing Back,5,Eintracht Frankfurt,184,"['100e0e8f-ac9d-4fac-bb81-822d2d6cf36f', '47deeaa9-a8e2-48d5-8064-a0f8e75cad81', '58b9ecfe-d720-4ba7-869e-9c2cd6d0316c']",30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:30.870,Pass,
,,,,,,,,,,,,,,,,1.269534,,,,,,,,,,,,,47deeaa9-a8e2-48d5-8064-a0f8e75cad81,33,,,"[35.0, 49.5]",3895333,0,,,True,0.0,,,,,,"[50.0, 49.5]",,High Pass,,15.0,Incomplete,,Hugo Ekitike,50429.0,,,,,Recovery,1,Regular Play,Robin Koch,13294.0,Right Center Back,5,Eintracht Frankfurt,184,"['671c5c46-f2ee-4c88-a1ef-274499fc757b', '6dfc6ae8-4ca4-4b0a-9b35-a04abacbefd8', 'b272a5cb-8d4b-47ad-9814-a7a754b0fcea', 'c5b7dfe2-f8d6-4078-a303-ff69ead24db5']",32,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:32.720,Pass,True
,,,,,,,,,,,,,,,,1.397927,,,,,,,,,,,,,0d83fd71-fc42-483b-ba0b-6dea12ef5436,38,,,"[57.0, 58.2]",3895333,0,,,,1.6199371,,Right Foot,,,,"[56.1, 76.5]",,Ground Pass,,18.322117,,,Eric Junior Dina Ebimbe,28346.0,,,,,,1,Regular Play,Hugo Ekitike,50429.0,Right Center Forward,5,Eintracht Frankfurt,184,['bfdd18bc-5b24-4c2f-9d13-f73b8147e2eb'],37,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:37.040,Pass,
,,,,,,,,,,,,,,,,1.65605,,,,,,,,,,,,,221354d2-1f93-4129-9a9e-0f2855f279b0,41,,,"[64.9, 78.6]",3895333,0,,,,-2.872186,,Right Foot,,,,"[51.5, 74.9]",,Ground Pass,,13.901439,,,Lucas Silva Melo,33088.0,,,,,,1,Regular Play,Eric Junior Dina Ebimbe,28346.0,Right Attacking Midfield,5,Eintracht Frankfurt,184,['20a42b05-c1bb-4286-b4c0-661a2aa14a8b'],42,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:42.269,Pass,
,,,,,,,,,,,,,,,,1.779502,,,,,,,,,,,,,28142473-677f-4170-958a-4ea974587ffa,47,,,"[44.2, 70.4]",3895333,1,True,,,-2.9498596,,Right Foot,,,,"[27.2, 67.1]",,Ground Pass,,17.317333,,,Robin Koch,13294.0,,,,,Recovery,1,Regular Play,Lucas Silva Melo,33088.0,Right Back,8,Eintracht Frankfurt,184,['32028280-5254-465c-bfc7-6199da3de786'],23,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:23.797,Pass,
,,,,,,,,,,,,,,,,2.097993,,,,,,,,,,,,,91fc93e4-09d8-4688-9d80-d3b8477c0b9d,49,,,"[29.5, 61.7]",3895333,1,,,,-2.3326695,,Right Foot,,,,"[12.9, 44.3]",,Ground Pass,,24.048285,,,Kevin Trapp,4440.0,,,,,,1,Regular Play,Robin Koch,13294.0,Right Center Back,8,Eintracht Frankfurt,184,['c284054b-2a35-472e-9b82-999fbd0f0524'],29,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:29.120,Pass,
,,,,,,,,,,,,,,,,1.18792,,,,,,,,,,,,,0d796939-c59a-47b9-8358-0ca2d944a994,52,,,"[15.9, 38.7]",3895333,1,,,,0.116708584,,Right Foot,,,,"[30.4, 40.4]",,Ground Pass,,14.599315,,,Ellyes Joris Skhiri,3767.0,,,,,,1,Regular Play,Kevin Trapp,4440.0,Goalkeeper,8,Eintracht Frankfurt,184,['15fcc28e-d6bd-4f82-a06d-5ee1fd770e9a'],38,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:38.495,Pass,
,,,,,,,,,,,,,,,,2.689885,,,,,,,,,,,,,84155545-ebf3-4f8b-b92b-ebb93752fa6d,54,,,"[30.4, 40.4]",3895333,1,,,,-3.0828369,,Right Foot,,,,"[8.3, 39.1]",,Ground Pass,,22.138203,,,Kevin Trapp,4440.0,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Left Defensive Midfield,8,Eintracht Frankfurt,184,['65196de3-b8c3-44bd-8249-7b3a9c37b5b7'],39,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:39.683,Pass,
,,,,,,,,,,,,,,,,3.402845,,,,,,,,,,,,,f0d30059-21b8-49e0-8214-0b90c865d8cf,56,,,"[8.3, 39.1]",3895333,1,,,,0.103940606,,Right Foot,,,,"[63.9, 44.9]",,High Pass,,55.9017,Incomplete,,Hugo Ekitike,50429.0,,,,,,1,Regular Play,Kevin Trapp,4440.0,Goalkeeper,8,Eintracht Frankfurt,184,"['f117bf17-3e33-4bde-84dc-b231ae4b376f', 'f8f09f21-5a07-49fd-8be1-a130a4d5e771']",42,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:42.373,Pass,
,,,,,,,,,,,,,,,,1.132484,,,,,,,,,,,,,f8f09f21-5a07-49fd-8be1-a130a4d5e771,58,,,"[56.2, 35.2]",3895333,1,,,,-0.6044717,,Left Foot,,,,"[65.9, 28.5]",,Low Pass,,11.788978,Incomplete,,Adam Hložek,28239.0,,,,,Recovery,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,8,Eintracht Frankfurt,184,"['0f0e99dc-e8d4-47b4-afca-a875699aafd4', '62e70361-bad5-49e6-a0a9-e6b2819d2d5f', 'f0d30059-21b8-49e0-8214-0b90c865d8cf']",45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:45.776,Pass,
,,,,,,,,,,,,,,,,1.969126,,,,,,,,,,,,,a0627252-c24c-4b5b-add4-f726db265c93,63,,,"[56.4, 54.1]",3895333,1,,,,1.5953815,,Right Foot,,,,"[56.1, 66.3]",,Ground Pass,,12.203688,,,Lucas Silva Melo,33088.0,,,,,,1,Regular Play,Eric Junior Dina Ebimbe,28346.0,Right Attacking Midfield,8,Eintracht Frankfurt,184,['1fb78b36-1a42-4a2b-8cad-9b0aad639228'],48,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:48.683,Pass,
,,,,,,,,,,,,,,,,1.751447,,,,,,,,,,,,,677b5b2a-ee31-4bb6-ba52-120bb567c0fd,66,,,"[63.6, 67.1]",3895333,1,,,,0.09283582,,Right Foot,,,,"[92.6, 69.8]",,High Pass,,29.125418,Incomplete,,Hugo Ekitike,50429.0,,,,,,1,Regular Play,Lucas Silva Melo,33088.0,Right Back,8,Eintracht Frankfurt,184,"['05ebcb4c-8471-4116-9f25-9b970c8d2c00', '9abd33e0-5445-4b04-8828-84893fd39e15']",52,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:52.126,Pass,
,,,,,,,,,,,,,,,,0.756763,,,,,,,,,,,,,05ebcb4c-8471-4116-9f25-9b970c8d2c00,68,,,"[27.5, 10.3]",3895333,1,,,,0.03507333,,Head,,,,"[33.2, 10.5]",,Low Pass,,5.703508,,,Arthur Augusto de Matos Soares,196651.0,,,,,Recovery,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,8,Eintracht Frankfurt,184,"['677b5b2a-ee31-4bb6-ba52-120bb567c0fd', 'aa7b3ddf-be73-4932-b014-f0be80802a43']",53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:53.877,Pass,
,,,,,,,,,,,,,,,,0.258356,,,,,,,,,,,,,96d06175-c5a3-4b67-bb48-9f0c7037a8e5,75,,,"[98.0, 66.4]",3895333,1,,,,-0.5880026,,Right Foot,,,,"[102.2, 63.6]",,Ground Pass,,5.047772,Incomplete,,Omar Marmoush,40761.0,,,,,,1,Regular Play,Eric Junior Dina Ebimbe,28346.0,Right Attacking Midfield,8,Eintracht Frankfurt,184,"['8dbdb7de-892c-4f9e-9cb6-9614b8631473', 'e624f02c-7c09-433a-a01d-6410e415cb95']",57,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:57.356,Pass,
,,,,,,,,,,,,,,,,1.156779,,,,,,,,,,,,,9390782d-189e-41eb-84ed-f1b80ec4c943,79,,,"[14.0, 6.6]",3895333,1,,,,-0.24255149,,Left Foot,,,,"[23.7, 4.2]",,Ground Pass,,9.992497,,,Arthur Augusto de Matos Soares,196651.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,8,Eintracht Frankfurt,184,['047662a4-e3ce-4d65-987c-26849a2f3f8d'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:59.397,Pass,
,,,,,,,,,,,,,,,,0.134016,,,,,,,,,,,,,97aa2990-7c26-49e9-b6be-8b0ac9133f2f,83,,,"[28.4, 4.5]",3895333,2,,,,1.8925469,,Right Foot,,,,"[27.5, 7.2]",,Ground Pass,,2.8460498,Incomplete,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Arthur Augusto de Matos Soares,196651.0,Left Wing Back,8,Eintracht Frankfurt,184,"['2e6ae592-66e3-4539-a1f5-27bf85218aea', '4e6861db-6dfb-48e7-8413-5151e1a0f382', '820351fd-475a-4f56-91c4-f5c69b37fe52']",1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:01.377,Pass,True
,,,,,,,,,,,,,,,,0.579486,,,,,,,,,,,,,fe1b993e-b3a5-4856-8f85-a85343edfd0b,88,,,"[82.6, 65.4]",3895333,2,,,,-0.3727042,,Right Foot,,,,"[95.9, 60.2]",,Ground Pass,,14.280406,,,Hugo Ekitike,50429.0,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Left Defensive Midfield,8,Eintracht Frankfurt,184,['f4f89f84-201c-40aa-a6bd-db05663e8464'],3,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:03.806,Pass,
,,,,,,,,,,,,,,,,0.702039,,,,,,,,,,,,,0c1d930a-af86-4f88-92cd-20899d99b48d,90,,,"[96.5, 59.5]",3895333,2,,,,1.3213831,,Right Foot,,,,"[99.2, 70.1]",,Ground Pass,,10.938464,,,Eric Junior Dina Ebimbe,28346.0,,,,,,1,Regular Play,Hugo Ekitike,50429.0,Right Center Forward,8,Eintracht Frankfurt,184,['8d4778b3-3f5a-44b9-bd1d-33d052b2f291'],4,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:04.385,Pass,
,,,,,,,,,,,,,,,,0.083161,,,,,,,,,,,,,f889c96b-f5e8-45f7-bedf-3008ec08a88f,93,,,"[109.0, 65.2]",3895333,2,,,,-1.3801575,,Right Foot,,,,"[110.1, 59.5]",,Ground Pass,,5.80517,Incomplete,,Omar Marmoush,40761.0,,,,,,1,Regular Play,Eric Junior Dina Ebimbe,28346.0,Right Attacking Midfield,8,Eintracht Frankfurt,184,"['5322463e-91f7-4884-abab-a54043b6710c', 'b4ae586a-76e4-4d47-8137-255cd780608e']",6,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:06.276,Pass,
,,,,,,,,,,,,,,,,1.090034,,,,,,,,,,,,,bf425839-3624-4c17-bfc1-7ac0a65925b5,96,,,"[120.0, 80.0]",3895333,2,,,,-1.7966496,,Right Foot,,,,"[112.9, 49.1]",,High Pass,,31.705204,Incomplete,True,Lucas Silva Melo,33088.0,,,Outswinging,,Corner,1,From Corner,Fares Chaïbi,217047.0,Left Attacking Midfield,9,Eintracht Frankfurt,184,"['356b54fd-1f05-4b68-b339-12f3163f81b0', 'f7d45b78-5ecc-4578-97d8-6a5abe5e6ea4']",33,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:33.455,Pass,
,,,,,,,,,,,,,,,,0.517643,,,,,,,,,,,,,1410cf58-a509-43d2-b230-668794a081ae,103,,,"[111.5, 77.3]",3895333,2,,,,-2.7430701,,Right Foot,,,,"[105.8, 74.9]",,Ground Pass,,6.1846585,,,Mario Götze,8227.0,,,,,,1,From Corner,Fares Chaïbi,217047.0,Left Attacking Midfield,9,Eintracht Frankfurt,184,['a0225abd-81b7-40e6-8f18-83fd52770c92'],42,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:42.628,Pass,
,,,,,,,,,,,,,,,,0.878909,,,,,,,,,,,,,0a904cd3-e558-4522-a6c8-d9a27e62a2dc,106,,,"[105.8, 74.9]",3895333,2,,,,1.2958865,,Right Foot,,,,"[106.9, 78.8]",,Ground Pass,,4.05216,,,Fares Chaïbi,217047.0,,,,,,1,From Corner,Mario Götze,8227.0,Right Defensive Midfield,9,Eintracht Frankfurt,184,['ed78df73-1652-4ba6-846d-dd203db98155'],43,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:43.205,Pass,
,,,,,,,,,,,,,,,,2.062003,,,,,,,,,,,,,c5f235d7-a6d0-4fd6-a51d-a8b0b51ff467,110,,,"[106.1, 77.6]",3895333,2,,,,-3.091988,,Right Foot,,,,"[77.9, 76.2]",,Ground Pass,,28.23473,,,Ellyes Joris Skhiri,3767.0,,,,,,1,From Corner,Fares Chaïbi,217047.0,Left Attacking Midfield,9,Eintracht Frankfurt,184,"['5ced33e2-063f-4498-b610-4767b1f6ca30', 'd73f51a0-c96c-415c-b6bf-1dcda301f86e']",44,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:44.769,Pass,True
