50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.692431,,,,,,,,,,,,,,f5d59ae4-668e-4630-977d-eca1a17d7240,1393,,"[86.8, 49.3]",3895086,29,,,,0.11168286,5d6a2340-6590-4fe1-9c4a-50231981c1a3,Right Foot,,,,"[108.2, 51.7]",,Ground Pass,,21.534159,,,,Jonas Hofmann,8804.0,True,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,52,Bayer Leverkusen,904,['17c3ff52-4536-46c6-ac34-62d88f0e5a92'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:20.318,Pass,
,,,,,,,,,,,,,,,,,0.976491,,,,,,,,,,,,,,c097cfe3-07c5-4d75-9072-4952405f2288,1397,,"[7.0, 36.1]",3895086,29,True,,,1.5707964,,Right Foot,,,,"[7.0, 53.9]",,Ground Pass,,17.8,,,,Patrick Mainka,10303.0,,,,,Goal Kick,1,From Goal Kick,Kevin Müller,9205.0,Goalkeeper,53,FC Heidenheim,201,['6863ebb3-3440-440c-bc18-895f96c8139c'],43,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:29:43.100,Pass,
,,,,,,,,,,,,,,,,,1.434229,,,,,,,,,,,,,,4c8467cf-0875-4b92-9140-15f787d91b95,1399,,"[9.5, 57.1]",3895086,29,,,,1.2415271,,Right Foot,,,,"[16.3, 77.0]",,Ground Pass,,21.029741,,,,Omar Haktab Traorè,48959.0,,,,,,1,From Goal Kick,Patrick Mainka,10303.0,Right Center Back,53,FC Heidenheim,201,['fcdb05a2-3a75-448d-805e-6d5319646e0e'],44,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:29:44.480,Pass,
,,,,,,,,,,,,,,,,,2.041813,,,,,,,,,,,,,,b0514990-b32d-40a3-b5e8-7704d2324b94,1402,,"[17.2, 75.7]",3895086,29,,,,-0.13040331,,Right Foot,,,,"[53.8, 70.9]",,High Pass,,36.913414,,,,Tim Kleindienst,11382.0,,,,,,1,From Goal Kick,Omar Haktab Traorè,48959.0,Right Back,53,FC Heidenheim,201,['808e4c22-28c1-4ebd-bce2-362f1337ae12'],46,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:29:46.863,Pass,
,,,,,,,,,,,,,,,,,1.967493,,,,,,,,,,,,,,503bb2e8-ecca-4cf9-a471-da4c94e4b763,1406,,"[49.0, 77.3]",3895086,29,,,,-2.333471,,Left Foot,,,,"[36.1, 63.8]",,Ground Pass,,18.67244,,Incomplete,,Lennard Maloney,133483.0,,,,,,1,From Goal Kick,Tim Kleindienst,11382.0,Center Forward,53,FC Heidenheim,201,"['4e9e5f11-0f50-49e7-94b8-fe551a125207', '770922fb-c532-4cec-aa44-c2381391159f']",51,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:29:51.095,Pass,
,,,,,,,,,,,,,,,,,0.408529,,,,,,,,,,,,,,beb83f7b-b135-426b-a41d-b631357d4889,1410,,"[86.8, 20.3]",3895086,29,,,,0.5310301,,Right Foot,,,,"[93.1, 24.0]",,Ground Pass,,7.306162,,Incomplete,,Victor Okoh Boniface,32289.0,,,Through Ball,True,,1,From Goal Kick,Florian Wirtz,40724.0,Left Attacking Midfield,53,FC Heidenheim,201,"['5d3209d9-9661-4c41-83ba-cc23cb6933f8', 'd9eec6a7-2a75-4330-9b51-04faa5804a47']",53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:53.752,Pass,
,,,,,,,,,,,,,,,,,1.691958,,,,,,,,,,,,,,5d3209d9-9661-4c41-83ba-cc23cb6933f8,1412,,"[27.0, 56.1]",3895086,29,,,,0.39951548,,Right Foot,,,,"[31.5, 58.0]",,Ground Pass,,4.88467,,,,Lennard Maloney,133483.0,,,,,Recovery,1,From Goal Kick,Patrick Mainka,10303.0,Right Center Back,53,FC Heidenheim,201,"['ad9b3a51-07ed-4f83-961f-f52f481c16e6', 'beb83f7b-b135-426b-a41d-b631357d4889']",54,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:29:54.161,Pass,
,,,,,,,,,,,,,,,,,0.78331,,,,,,,,,,,,,,783373b6-efe7-4c04-a7d0-9b0efc4b3a44,1422,,"[98.1, 1.4]",3895086,30,,,,2.4748998,,Right Foot,,,,"[92.0, 6.2]",,Ground Pass,,7.7620873,,,,Alejandro Grimaldo García,10336.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,54,Bayer Leverkusen,904,['0b35fafd-d410-49dc-b202-de48baba7b13'],2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:02.437,Pass,
,,,,,,,,,,,,,,,,,0.865782,,,,,,,,,,,,,,e337d242-b902-4cc4-a6c0-cdab249039f1,1426,,"[89.4, 7.3]",3895086,30,,,,2.2794225,,Left Foot,,,,"[83.4, 14.3]",,Ground Pass,,9.219544,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,54,Bayer Leverkusen,904,['d4577947-9cd9-48e3-82a3-c90160f89d2d'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:04.563,Pass,
,,,,,,,,,,,,,,,,,1.14639,,,,,,,,,,,,,,6096625d-93bd-4a86-9885-890710bc3882,1428,,"[83.4, 14.3]",3895086,30,,,,0.8824375,,Right Foot,,,,"[88.5, 20.5]",,Ground Pass,,8.028076,,Incomplete,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,54,Bayer Leverkusen,904,"['3831da9a-866c-4ead-a053-60ee3143f170', 'a000c6e8-2f08-42d9-96a1-5ed8366fd41d']",5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:05.429,Pass,
,,,,,,,,,,,,,,,,,0.968909,,,,,,,,,,,,,,448756a3-2e51-464f-8336-d248f4198482,1444,,"[36.7, 66.4]",3895086,30,,,,-0.51048833,,Right Foot,,,,"[44.2, 62.2]",,Ground Pass,,8.595929,,,,Lennard Maloney,133483.0,,,,,Free Kick,1,From Free Kick,Patrick Mainka,10303.0,Right Center Back,56,FC Heidenheim,201,['52e58d26-80ad-4c01-8674-9d95f2772ba3'],55,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:55.981,Pass,
,,,,,,,,,,,,,,,,,1.203468,,,,,,,,,,,,,,fc999946-386f-4d40-ba43-bf60b21af49c,1447,,"[44.2, 62.2]",3895086,30,,,,2.7233684,,Right Foot,,,,"[29.8, 68.6]",,Ground Pass,,15.758172,,,,Patrick Mainka,10303.0,,,,,,1,From Free Kick,Lennard Maloney,133483.0,Right Defensive Midfield,56,FC Heidenheim,201,['d8098863-8500-451e-a059-c0409b0491d8'],56,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:56.959,Pass,
,,,,,,,,,,,,,,,,,1.568406,,,,,,,,,,,,,,602da978-accd-4232-903e-1d2fbe667cc9,1450,,"[28.5, 67.0]",3895086,30,,,,-2.2247534,,Right Foot,,,,"[15.7, 50.3]",,Ground Pass,,21.041151,,,,Kevin Müller,9205.0,,,,,,1,From Free Kick,Patrick Mainka,10303.0,Right Center Back,56,FC Heidenheim,201,['3b555c60-fb47-4a88-8e3f-c487ca8651f7'],59,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:30:59.116,Pass,
,,,,,,,,,,,,,,,,,1.759121,,,,,,,,,,,,,,ce322145-8d3a-47a0-85a7-8cb823a7fe35,1453,,"[15.4, 49.7]",3895086,31,,,,-1.3561323,,Right Foot,,,,"[22.9, 15.3]",,Ground Pass,,35.208096,,,,Tim Siersleben,46430.0,,,,,,1,From Free Kick,Kevin Müller,9205.0,Goalkeeper,56,FC Heidenheim,201,['0881e21f-187c-45df-8d7b-f785e2c92cee'],1,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:31:01.353,Pass,
,,,,,,,,,,,,,,,,,1.882379,,,,,,,,,,,,,,82359f6b-c085-4ba7-8ca2-150638d59d75,1457,,"[25.3, 9.6]",3895086,31,,,,-0.23314857,,Left Foot,,,,"[63.2, 0.6]",,High Pass,,38.95395,,Out,,Jonas Föhrenbach,9109.0,,,,,,1,From Free Kick,Tim Siersleben,46430.0,Left Center Back,56,FC Heidenheim,201,"['0b1b5dc7-899d-44bc-9866-3889909286f3', '7b7b39a2-7c2b-46bd-97d3-79cc3a5394b8']",4,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:31:04.406,Pass,True
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,64b3c03e-55ae-442b-adbf-e285a3be4b50,1459,,"[55.6, 80.0]",3895086,31,True,,,-2.7405694,,,,,,"[43.1, 74.7]",,Low Pass,,13.577187,,,,Odilon Kossonou,27133.0,,,,,Throw-in,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,57,Bayer Leverkusen,904,['af3c4cd8-026b-45c5-9a35-47ec9e59b42a'],9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:09.601,Pass,
,,,,,,,,,,,,,,,,,1.392258,,,,,,,,,,,,,,26b2db65-317d-4280-9972-3aadb780fa15,1461,,"[40.6, 72.2]",3895086,31,,,,-2.0128424,,Right Foot,,,,"[34.4, 59.1]",,Ground Pass,,14.493102,,,,Jonathan Tah,8221.0,,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,57,Bayer Leverkusen,904,['fb607d08-699e-4107-9287-45a4f04ce7a3'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:12.604,Pass,
,,,,,,,,,,,,,,,,,1.644634,,,,,,,,,,,,,,6bf11626-03e6-4044-b645-4ce3703bbd58,1464,,"[35.8, 57.0]",3895086,31,,,,-1.1853535,,Right Foot,,,,"[45.7, 32.6]",,Ground Pass,,26.33192,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,57,Bayer Leverkusen,904,['a71903cf-46aa-4251-97f2-74a45510f406'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:14.797,Pass,
,,,,,,,,,,,,,,,,,0.994446,,,,,,,,,,,,,,1c4aeca0-d9fb-49e5-83cf-be4514e831fa,1467,,"[51.2, 26.5]",3895086,31,,,,1.344644,,Right Foot,,,,"[53.8, 37.8]",,Ground Pass,,11.595258,,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,57,Bayer Leverkusen,904,['74498a45-d7ae-45d4-8ac5-518239a69b21'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:20.090,Pass,
,,,,,,,,,,,,,,,,,0.870512,,,,,,,,,,,,,,81d927eb-4988-4513-a4b0-49b802c9c436,1471,,"[51.8, 27.2]",3895086,31,,,,-1.8334054,,Left Foot,,,,"[49.3, 17.9]",,Ground Pass,,9.630161,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,57,Bayer Leverkusen,904,"['2f1aab9f-b067-48af-aea7-a63dcc4e4633', 'ac015d98-0af5-4d34-a686-9f272829a38a']",21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:21.885,Pass,True
,,,,,,,,,,,,,,,,,1.035323,,,,,,,,,,,,,,6f1b15bb-9940-4efe-9f09-bc941e814c06,1474,,"[48.7, 16.9]",3895086,31,,,,-1.2887975,,Right Foot,,,,"[51.8, 6.2]",,Ground Pass,,11.1400175,,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,57,Bayer Leverkusen,904,['7e8e68a9-35b5-435e-bdc5-8dbd8291a4ca'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:23.387,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,d33c42f7-b589-4369-bbf1-dc2261c00e25,1480,,"[62.5, 0.1]",3895086,31,True,,,2.55359,,Left Foot,,,,"[50.8, 7.9]",,Ground Pass,,14.06165,,,,Edmond Fayçal Tapsoba,30606.0,,,,,Free Kick,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,58,Bayer Leverkusen,904,['8c74f242-b06d-48aa-a62e-89972afc71ce'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:35.149,Pass,
,,,,,,,,,,,,,,,,,0.861756,,,,,,,,,,,,,,13dbc7a5-c82b-4427-aefe-48faae403634,1482,,"[49.3, 8.6]",3895086,31,,,,1.5707964,,Left Foot,,,,"[49.3, 15.4]",,Ground Pass,,6.8,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,58,Bayer Leverkusen,904,['5f83ea76-b19d-4b12-af60-aec090aaa283'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:37.460,Pass,
,,,,,,,,,,,,,,,,,0.723483,,,,,,,,,,,,,,2daa8999-2134-401c-93e7-8cfcaf67a6fd,1485,,"[49.3, 14.6]",3895086,31,,,,-1.7561443,,Left Foot,,,,"[48.4, 9.8]",,Ground Pass,,4.883646,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,58,Bayer Leverkusen,904,['96baaa0b-15a8-4dec-ba9c-74158d3cef4f'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:39.434,Pass,
,,,,,,,,,,,,,,,,,0.841031,,,,,,,,,,,,,,cf95a6e8-8b22-47fc-b973-ff2b1d976faf,1487,,"[48.4, 9.8]",3895086,31,,,,0.5016041,,Right Foot,,,,"[60.8, 16.6]",,Ground Pass,,14.142136,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,58,Bayer Leverkusen,904,['4e6e5579-fa7f-4875-bfd3-352c0a5f3b2d'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:40.158,Pass,
,,,,,,,,,,,,,,,,,0.588646,,,,,,,,,,,,,,ffc3441d-1ecc-4b70-b7cd-e28ccc32b990,1490,,"[60.8, 16.6]",3895086,31,,,,2.0422564,,Right Foot,,,,"[55.6, 26.8]",,Ground Pass,,11.449018,,,,Granit Xhaka,3500.0,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,58,Bayer Leverkusen,904,['9e94af4f-85ee-44e5-868a-c452a2d58f56'],41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:41.935,Pass,
,,,,,,,,,,,,,,,,,1.520315,,,,,,,,,,,,,,fcb0a753-9216-4e3f-9828-f12236df1503,1494,,"[56.0, 32.6]",3895086,31,,,,1.1402106,,Right Foot,,,,"[65.6, 53.5]",,Ground Pass,,22.999348,,,,Odilon Kossonou,27133.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,58,Bayer Leverkusen,904,['5e45d88a-3088-4c90-b353-7ecf513eb07b'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:43.793,Pass,
,,,,,,,,,,,,,,,,,0.660901,,,,,,,,,,,,,,e95e5f4f-5c13-4ab3-92b1-16e6486235a5,1498,,"[87.4, 54.4]",3895086,31,,,,-0.023995394,,Right Foot,,,,"[99.9, 54.1]",,Ground Pass,,12.503599,,,,Jonas Hofmann,8804.0,,,,,,1,From Free Kick,Odilon Kossonou,27133.0,Right Center Back,58,Bayer Leverkusen,904,"['4ae19395-4bf6-42de-a0ed-14ecd71b6847', '74343928-6bec-497a-b389-5091d0731320']",47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:47.815,Pass,True
,,,,,,,,,,,,,,,,,1.302853,,,,,,,,,,,,,,3ddfbd57-7247-4b4d-83a0-1cbf83a659d8,1501,,"[99.9, 54.4]",3895086,31,,,,1.215863,,Right Foot,,,,"[105.2, 68.7]",,Ground Pass,,15.250574,,,,Jeremie Frimpong,32712.0,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Right Attacking Midfield,58,Bayer Leverkusen,904,['da98dca0-2fa3-4c3b-a06d-34d78e3867cd'],49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:49.474,Pass,
,,,,,,,,,,,,,,,,,1.336061,,,,,,,,,,,,,,f1685b76-5320-47d2-ba07-284f936cc354,1504,,"[106.8, 68.4]",3895086,31,,,,-1.2448264,,Right Foot,True,,,"[116.4, 40.0]",,Low Pass,,29.978659,,Incomplete,,,,,,,,,1,From Free Kick,Jeremie Frimpong,32712.0,Right Wing Back,58,Bayer Leverkusen,904,['f647471b-6a26-432e-9cd6-2eec65328356'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:52.047,Pass,
,,,,,,,,,,,,,,,,,2.000243,,,,,,,,,,,,,,79e628bf-4f42-48da-a1d0-779cedc88c8f,1507,,"[14.3, 44.0]",3895086,32,,,,-1.4107838,,Right Foot,,,,"[19.4, 12.4]",,Ground Pass,,32.008904,,,,Tim Siersleben,46430.0,,,,,,1,From Free Kick,Kevin Müller,9205.0,Goalkeeper,58,Bayer Leverkusen,904,['621b74c0-8647-4a1e-a24f-e12d1e506151'],12,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:32:12.418,Pass,
,,,,,,,,,,,,,,,,,1.548505,,,,,,,,,,,,,,f78ba5b9-335e-47ff-b714-8b006f282a03,1510,,"[37.5, 9.6]",3895086,32,,,,0.44315267,,Left Foot,,,,"[65.1, 22.7]",,Ground Pass,,30.551105,,Incomplete,,Jan-Niklas Beste,31310.0,,,,,,1,From Free Kick,Tim Siersleben,46430.0,Left Center Back,58,Bayer Leverkusen,904,"['6ad0e63e-1a71-4238-98ed-4d266f0a4fc3', 'e1878f5b-5b24-46ae-869a-441d74e6ef21']",18,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:32:18.014,Pass,
,,,,,,,,,,,,,,,,,0.800004,,,,,,,,,,,,,,84b5c588-14b4-496d-88e9-acd49db8ecab,1514,,"[56.0, 58.0]",3895086,32,,,,-0.40147105,,Right Foot,,,,"[66.6, 53.5]",,Ground Pass,,11.515641,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,58,Bayer Leverkusen,904,['eb3828f9-7c39-438b-a6d1-6d4539d32021'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:20.171,Pass,
,,,,,,,,,,,,,,,,,0.822321,,,,,,,,,,,,,,c7903432-fd3a-4091-8ee4-439316557e6f,1517,,"[67.9, 52.9]",3895086,32,,,,0.0,,Right Foot,,,,"[77.5, 52.9]",,Ground Pass,,9.6,,,,Victor Okoh Boniface,32289.0,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,58,Bayer Leverkusen,904,['afa1fe52-30f0-46bf-aec6-bd77f8a5a317'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:21.550,Pass,
,,,,,,,,,,,,,,,,,2.366765,,,,,,,,,,,,,,c2b8ed26-fae7-48b6-ba4d-d7d3fb885c8e,1521,,"[77.5, 53.2]",3895086,32,,,,1.5477235,,Right Foot,,,,"[78.1, 79.2]",,Ground Pass,,26.006922,,Out,,Jeremie Frimpong,32712.0,,,,,,1,From Free Kick,Victor Okoh Boniface,32289.0,Center Forward,58,Bayer Leverkusen,904,"['762b76b1-179e-4d74-95cb-3060e59063c9', '93048cc7-825f-4244-bf47-6e11d952957e']",22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:22.807,Pass,True
,,,,,,,,,,,,,,,,,1.323294,,,,,,,,,,,,,,a84c7d43-de70-4a33-9650-c95a5c655c4f,1523,,"[49.3, 0.1]",3895086,32,,,,0.6682894,,,,,,"[64.5, 12.1]",,High Pass,,19.36595,,,,Eren Sami Dinkçi,67007.0,,,,,Throw-in,1,From Throw In,Jonas Föhrenbach,9109.0,Left Back,59,FC Heidenheim,201,['1c27a48a-bfba-4f5f-beb0-e024061b990c'],37,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:32:37.685,Pass,
,,,,,,,,,,,,,,,,,2.072302,,,,,,,,,,,,,,8fc3bb3c-7ad2-49fe-a39e-f369a6f75b14,1531,,"[42.2, 57.7]",3895086,32,,,,-1.5356202,,Right Foot,,,,"[43.4, 23.6]",,Ground Pass,,34.12111,,,,Alejandro Grimaldo García,10336.0,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,60,Bayer Leverkusen,904,['d5beb8fa-e758-4852-b039-d5fa15594862'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:43.996,Pass,
,,,,,,,,,,,,,,,,,3.01204,,,,,,,,,,,,,,e8d0c891-031e-4006-8d9a-c233d291af69,1534,,"[56.0, 23.6]",3895086,32,,,,0.7660163,,Left Foot,,,,"[100.7, 66.6]",,High Pass,,62.024914,,,,Jonas Hofmann,8804.0,,True,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,60,Bayer Leverkusen,904,['16916fd0-8151-4c78-9c7c-9c0c1e1064b8'],47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:47.586,Pass,
,,,,,,,,,,,,,,,,,1.572552,,,,,,,,,,,,,,e6c301e8-407a-496c-b90f-a7cc69be1d3d,1539,,"[12.1, 17.3]",3895086,32,,,,1.9955292,,Right Foot,,,,"[3.1, 37.2]",,Ground Pass,,21.840559,,,,Kevin Müller,9205.0,,,,,Recovery,1,Regular Play,Jonas Föhrenbach,9109.0,Left Back,61,FC Heidenheim,201,"['77e259cb-4429-486c-a62f-858dbfe7f1d0', '95f7361e-83f5-4fe4-b378-018315e8b9d9']",52,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:32:52.463,Pass,True
,,,,,,,,,,,,,,,,,1.983012,,,,,,,,,,,,,,edcb7743-0d85-456b-a55a-d8a744649831,1543,,"[3.1, 37.5]",3895086,32,,,,1.4853882,,Left Foot,,,,"[5.6, 66.7]",,Ground Pass,,29.306826,,,,Patrick Mainka,10303.0,,,,,,1,Regular Play,Kevin Müller,9205.0,Goalkeeper,61,FC Heidenheim,201,['4529e488-5d06-43b8-b397-6215f962eda2'],55,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:32:55.515,Pass,
,,,,,,,,,,,,,,,,,1.43297,,,,,,,,,,,,,,d90ff87f-f347-4946-a530-74d387b7d28a,1546,,"[5.9, 66.7]",3895086,32,,,,0.5955553,,Right Foot,,,,"[21.1, 77.0]",,Ground Pass,,18.3611,,,,Omar Haktab Traorè,48959.0,,,,,,1,Regular Play,Patrick Mainka,10303.0,Right Center Back,61,FC Heidenheim,201,['aec717dc-683d-44b0-b678-fed5ef6defc9'],57,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:32:57.538,Pass,
,,,,,,,,,,,,,,,,,1.017253,,,,,,,,,,,,,,ceafa8d2-8478-4396-b968-a4b96608cf89,1549,,"[21.1, 77.0]",3895086,32,,,,-1.5707964,,Right Foot,,,,"[21.1, 61.6]",,Ground Pass,,15.4,,,,Lennard Maloney,133483.0,,,,,,1,Regular Play,Omar Haktab Traorè,48959.0,Right Back,61,FC Heidenheim,201,['1a73e13a-8648-424f-a860-47622c20ad86'],59,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:32:59.011,Pass,
,,,,,,,,,,,,,,,,,1.068364,,,,,,,,,,,,,,6189b7c7-04f2-4d9f-8cf7-9166673e0c06,1553,,"[16.3, 56.0]",3895086,33,,,,1.6654844,,Right Foot,,,,"[14.6, 73.9]",,Ground Pass,,17.980545,,,,Patrick Mainka,10303.0,,,,,,1,Regular Play,Lennard Maloney,133483.0,Right Defensive Midfield,61,FC Heidenheim,201,['c7b580f7-20fd-491f-bf62-5b47d6dc892c'],2,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:02.200,Pass,
,,,,,,,,,,,,,,,,,1.966034,,,,,,,,,,,,,,79ce621b-8dcb-4324-8583-1f807cff8108,1557,,"[15.4, 75.4]",3895086,33,,,,0.01738955,,Right Foot,,,,"[49.9, 76.0]",,High Pass,,34.50522,,,,Tim Kleindienst,11382.0,,,,,,1,Regular Play,Patrick Mainka,10303.0,Right Center Back,61,FC Heidenheim,201,['2f513749-4731-4066-a261-1cd951046c52'],4,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:04.382,Pass,
,,,,,,,,,,,,,,,,,1.774791,,,,,,,,,,,,,,e1404f04-9ebc-4345-8297-8bb60744a5f7,1559,,"[49.9, 76.0]",3895086,33,,,,-2.113458,,Head,,,,"[42.0, 62.9]",,Low Pass,,15.297712,,,,Norman Theuerkauf,9203.0,,,,,,1,Regular Play,Tim Kleindienst,11382.0,Center Forward,61,FC Heidenheim,201,['bc5216fb-a0f6-44a1-8869-06d0f91d623d'],6,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:06.428,Pass,
,,,,,,,,,,,,,,,,,1.679918,,,,,,,,,,,,,,ebb60596-515c-4d08-8e9a-ef9da7e9d7d7,1562,,"[42.3, 62.2]",3895086,33,,,,-2.0792856,,Right Foot,,,,"[25.3, 31.7]",,Ground Pass,,34.91776,,,,Tim Siersleben,46430.0,,,,,,1,Regular Play,Norman Theuerkauf,9203.0,Left Defensive Midfield,61,FC Heidenheim,201,['4853a049-7573-4b7e-8ffc-cb8057fd64c8'],9,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:09.310,Pass,
,,,,,,,,,,,,,,,,,2.324095,,,,,,,,,,,,,,ee38b222-6e55-4c68-86f7-6f78a6863de5,1565,,"[28.5, 29.1]",3895086,33,,,,-1.1357805,,Left Foot,,,,"[36.4, 12.1]",,Ground Pass,,18.745934,,,,Jonas Föhrenbach,9109.0,,,,,,1,Regular Play,Tim Siersleben,46430.0,Left Center Back,61,FC Heidenheim,201,['9f6602f7-03cc-4b89-8196-3a48227c6e54'],11,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:33:11.936,Pass,
