50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.564351,,,,,,,,,,,,,,5bdb34eb-55f0-4afa-b200-3172dc49c743,18,,,"[75.7, 11.3]",3895121,0,,,,,2.178813,,Left Foot,,,"[56.7, 38.6]",,Ground Pass,,33.260937,,,,,Jonathan Tah,8221.0,,,,,,1,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,2,Bayer Leverkusen,904,['7b8d5bb4-4ed6-4983-806a-c8ca1feeef81'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:12.511,Pass,
,,,,,,,,,,,,,,,,,1.27676,,,,,,,,,,,,,,a6fdb7f7-8cbe-4f00-a6bc-68733f24f18c,21,,,"[52.8, 41.9]",3895121,0,,,,,1.6357934,,Right Foot,,,"[51.7, 58.8]",,Ground Pass,,16.93576,,,,,Odilon Kossonou,27133.0,,,,,,1,From Kick Off,Jonathan Tah,8221.0,Center Back,2,Bayer Leverkusen,904,['da8b4ee3-3079-4353-ac9d-451a47100b52'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:15.901,Pass,
,,,,,,,,,,,,,,,,,1.114074,,,,,,,,,,,,,,3211acd7-830e-4b57-9d44-ffc087f09783,24,,,"[51.4, 75.1]",3895121,0,,,,,0.34353888,,Right Foot,,,"[63.7, 79.5]",,Ground Pass,,13.063308,,,,,Jeremie Frimpong,32712.0,,,,,,1,From Kick Off,Odilon Kossonou,27133.0,Right Center Back,2,Bayer Leverkusen,904,['babaa5b7-7d2a-455f-9d53-09929055b994'],18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:18.631,Pass,
,,,,,,,,,,,,,,,,,1.15131,,,,,,,,,,,,,,04f7f325-bfc0-4731-a32f-7f8232c8296e,27,,,"[63.7, 79.5]",3895121,0,,,,,0.02720417,,Right Foot,,,"[78.4, 79.9]",,Ground Pass,,14.705441,,,,,Jonas Hofmann,8804.0,,,,,,1,From Kick Off,Jeremie Frimpong,32712.0,Right Wing Back,2,Bayer Leverkusen,904,['7b952b7f-319c-4b59-9887-322eb909afae'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:20.653,Pass,
,,,,,,,,,,,,,,,,,1.7913,,,,,,,,,,,,,,6d76d333-ddbe-4dd4-b0e0-f04bace0d42c,31,,,"[78.6, 78.9]",3895121,0,,,,,-0.029403288,,Right Foot,,,"[85.4, 78.7]",,Ground Pass,,6.8029404,,,Incomplete,,Jeremie Frimpong,32712.0,,,,,,1,From Kick Off,Jonas Hofmann,8804.0,Right Attacking Midfield,2,Bayer Leverkusen,904,"['cf31353b-8f9d-4a5e-9fbe-b74bcc381264', 'e8f164f5-a160-4c46-a82c-abe4e89677d9']",22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:22.374,Pass,
,,,,,,,,,,,,,,,,,0.973898,,,,,,,,,,,,,,8dd23275-eba9-4971-bce5-da81859b6b2e,34,,,"[89.3, 80.0]",3895121,0,,,,,-2.7744188,,,,,"[82.8, 77.5]",,Low Pass,,6.9641943,,,,,Exequiel Alejandro Palacios,28268.0,,,,,Throw-in,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,3,Bayer Leverkusen,904,['4bdb4956-a093-46d2-98fe-109bb1fb1765'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:32.111,Pass,
,,,,,,,,,,,,,,,,,0.591067,,,,,,,,,,,,,,a5ee5014-88eb-46e6-994c-e1ba365efbb1,37,,,"[82.8, 77.5]",3895121,0,,,,,-0.34194982,,Right Foot,,,"[88.7, 75.4]",,Ground Pass,,6.2625875,,,,,Victor Okoh Boniface,32289.0,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,3,Bayer Leverkusen,904,['b1f40782-0844-4ca7-8a99-20694926c324'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:33.125,Pass,
,,,,,,,,,,,,,,,,,2.251629,,,,,,,,,,,,,,38e6d097-a9de-49da-b6cf-d57ea1fbdfa9,42,,,"[33.5, 4.5]",3895121,0,,,,,-1.1210368,,Left Foot,,,"[34.9, 1.6]",,Ground Pass,,3.2202485,,,Incomplete,,Lucas Höler,12418.0,,,,,Interception,1,From Throw In,Vincenzo Grifo,11282.0,Left Midfield,3,Bayer Leverkusen,904,"['26e2822c-be09-429f-b5e1-9478a147e355', '345213be-58bb-4752-82aa-82a0cd026971']",35,,,,,,,,,,,,,,,,,Freiburg,183,00:00:35.121,Pass,
,,,,,,,,,,,,,,,,,1.514925,,,,,,,,,,,,,,b7857dd2-503f-47c6-a8b4-71291a3e9b6c,51,,,"[100.1, 77.3]",3895121,0,,,,,-2.1372416,7baac0c7-203d-4e43-89f7-7d482a26ee0d,Right Foot,,,"[85.6, 54.5]",,Ground Pass,,27.020178,,,,,Granit Xhaka,3500.0,True,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,3,Bayer Leverkusen,904,['6e6d3a04-3b2d-4594-912c-ef552bb70b66'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:42.797,Pass,
,,,,,,,,,,,,,,,,,3.565966,,,,,,,,,,,,,,c95f44b1-c0d3-465b-a5b8-24951f956a21,56,,,"[6.0, 36.0]",3895121,1,,,,,0.08432677,,Right Foot,,,"[75.8, 41.9]",,High Pass,,70.04891,,,,,Lucas Höler,12418.0,,,,,Goal Kick,1,From Goal Kick,Noah Atubolu,48246.0,Goalkeeper,4,Freiburg,183,['c82d0617-8b6a-4c3a-87b0-6a2aac137cbd'],15,,,,,,,,,,,,,,,,,Freiburg,183,00:01:15.956,Pass,
,,,,,,,,,,,,,,,,,1.545065,,,,,,,,,,,,,,e6ae1bb5-29df-4ee2-861a-12940ff0fa0c,58,,,"[75.2, 42.3]",3895121,1,,,,,-0.7051113,,Head,,,"[84.6, 34.3]",,High Pass,,12.343419,,,,,Vincenzo Grifo,11282.0,,,,,,1,From Goal Kick,Lucas Höler,12418.0,Center Forward,4,Freiburg,183,['42ba23fd-6dda-41c5-b674-5fe50e298b30'],19,,,,,,,,,,,,,,,,,Freiburg,183,00:01:19.522,Pass,
,,,,,,,,,,,,,,,,,1.694445,,,,,,,,,,,,,,e083ff1e-a815-4ceb-be0d-74e46f4b2105,60,,,"[84.6, 34.3]",3895121,1,,,,,0.65437025,,Right Foot,,,"[91.9, 39.9]",,High Pass,,9.200543,,,Incomplete,,Ritsu Doan,8361.0,,,,,,1,From Goal Kick,Vincenzo Grifo,11282.0,Left Midfield,4,Freiburg,183,"['62fbcc89-c9e1-40a1-acdd-06d58528a62b', 'f21cae0b-5501-4169-bf7a-f978ab2259b1']",21,,,,,,,,,,,,,,,,,Freiburg,183,00:01:21.067,Pass,
,,,,,,,,,,,,,,,,,2.704397,,,,,,,,,,,,,,5b4be5da-e353-47d1-9aa2-e412034a7cc9,63,,,"[52.6, 29.6]",3895121,1,,,,True,-2.9326856,,,,,"[27.6, 24.3]",,High Pass,,25.555626,,,Incomplete,,Alejandro Grimaldo García,10336.0,,,,,Recovery,1,From Goal Kick,Victor Okoh Boniface,32289.0,Center Forward,4,Freiburg,183,"['29f5b82a-3d6b-4a71-9a45-22f52290b730', '42d34e4a-89a3-415f-a454-449a5dd7cdee', '7b1bfe4d-343b-4a49-9f36-ac1c9281053e']",25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:25.863,Pass,True
,,,,,,,,,,,,,,,,,0.0552,,,,,,,,,,,,,,c9193dbc-a436-48e8-8fd1-6edce33ef239,70,,,"[2.2, 8.8]",3895121,1,,,,,-0.24497867,,Left Foot,,,"[3.8, 8.4]",,Low Pass,,1.6492423,,,Incomplete,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,5,Bayer Leverkusen,904,"['1d6d4b5f-fcb8-4542-a2a0-cef25ccdbd81', '7b40fbd4-a6c0-40d7-b4f9-23abcffcd4c5']",33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:33.975,Pass,
,,,,,,,,,,,,,,,,,1.24118,,,,,,,,,,,,,,9de49e44-f9ca-4936-8169-093f6a29bbb3,73,,,"[7.0, 44.1]",3895121,1,,,,,-1.3897036,,Right Foot,,,"[9.6, 29.9]",,Ground Pass,,14.436066,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,Goal Kick,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,6,Bayer Leverkusen,904,['0c2762f4-d89c-498f-8f26-7427fe581ffb'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:48.163,Pass,
,,,,,,,,,,,,,,,,,1.91667,,,,,,,,,,,,,,64bc8b69-4baf-4c85-9ea8-a8cb97bc5fb4,76,,,"[20.0, 25.4]",3895121,1,,,,,-0.21838582,,Right Foot,,,"[57.4, 17.1]",,Ground Pass,,38.30992,,,,,Victor Okoh Boniface,32289.0,,,,,,1,From Goal Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,6,Bayer Leverkusen,904,['750b8b16-cb65-4b93-9bf2-b66af9280590'],51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:51.599,Pass,
,,,,,,,,,,,,,,,,,2.177035,,,,,,,,,,,,,,9a0e6542-ddb5-4cc5-ac8e-762f234226e1,79,,,"[57.4, 17.1]",3895121,1,,,,,0.9600704,,Right Foot,,,"[64.4, 27.1]",,Ground Pass,,12.206555,,,,,Florian Wirtz,40724.0,,,,,,1,From Goal Kick,Victor Okoh Boniface,32289.0,Center Forward,6,Bayer Leverkusen,904,['50a6623d-60b8-45b1-8685-0701fb4f6c9f'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:53.596,Pass,
,,,,,,,,,,,,,,,,,1.837636,,,,,,,,,,,,,,d786abf4-38cb-40e5-b6b5-e8eb9625a8ba,89,,,"[30.8, 66.4]",3895121,2,,,,,-3.0143764,,Right Foot,,,"[13.6, 64.2]",,Ground Pass,,17.340126,,,,,Kiliann Sildillia,79429.0,,,,,,1,Regular Play,Nicolas Höfler,8939.0,Center Defensive Midfield,7,Freiburg,183,['555bc5c4-24ff-470a-bcb3-f1f8c805a727'],0,,,,,,,,,,,,,,,,,Freiburg,183,00:02:00.490,Pass,
,,,,,,,,,,,,,,,,,1.851945,,,,,,,,,,,,,,b146373c-bfd4-4689-9a30-2425bedbaea1,92,,,"[2.9, 65.0]",3895121,2,,,,,0.3060703,,Right Foot,,,"[27.9, 72.9]",,Ground Pass,,26.218506,,,,,Matthias Ginter,8808.0,,,,,,1,Regular Play,Kiliann Sildillia,79429.0,Right Back,7,Freiburg,183,['afeefed6-d0ce-472b-bb6d-1575badb8431'],5,,,,,,,,,,,,,,,,,Freiburg,183,00:02:05.951,Pass,
,,,,,,,,,,,,,,,,,1.470784,,,,,,,,,,,,,,b5a26a30-b128-4077-a30b-60fe783e8f6e,95,,,"[27.9, 72.9]",3895121,2,,,,,-0.22040404,,Left Foot,,,"[46.2, 68.8]",,Ground Pass,,18.753666,,,,,Maximilian Eggestein,8401.0,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Center Back,7,Freiburg,183,['48d9689f-34d4-42dc-b2bb-ddaefd5f083a'],8,,,,,,,,,,,,,,,,,Freiburg,183,00:02:08.132,Pass,
,,,,,,,,,,,,,,,,,2.812574,,,,,,,,,,,,,,3e95469a-5da3-41cb-9f40-0ff79f6eee66,101,,,"[43.2, 70.3]",3895121,2,,,,,-0.31940037,,Right Foot,,,"[94.3, 53.4]",,High Pass,,53.822113,,,Incomplete,,Lucas Höler,12418.0,,,,,Free Kick,1,From Free Kick,Kiliann Sildillia,79429.0,Right Back,8,Freiburg,183,"['53c69f88-d128-4cb5-a2d9-a75cbdf9777e', '7821e82d-571e-4aa1-a8e3-56c4eefc7b05']",30,,,,,,,,,,,,,,,,,Freiburg,183,00:02:30.954,Pass,
,,,,,,,,,,,,,,,,,1.994184,,,,,,,,,,,,,,53c69f88-d128-4cb5-a2d9-a75cbdf9777e,104,,,"[25.8, 26.7]",3895121,2,,,,True,-1.5261831,,,,,"[26.3, 15.5]",,Low Pass,,11.211155,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Center Back,9,Bayer Leverkusen,904,"['3a186596-9309-482a-bbad-7b51899fc415', '3e95469a-5da3-41cb-9f40-0ff79f6eee66', '49bd1cab-27d5-4339-b91a-7dfbd42952eb']",33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:33.766,Pass,True
,,,,,,,,,,,,,,,,,2.354847,,,,,,,,,,,,,,f2616473-0593-4f98-91a4-29b4ab860370,108,,,"[27.4, 7.0]",3895121,2,,,,,2.6067529,,Right Foot,,,"[3.6, 21.1]",,Ground Pass,,27.663153,,,,,Lukáš Hrádecký,8667.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,9,Bayer Leverkusen,904,['0ff7f5a9-14e7-4615-99f1-ebb1304a772c'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:40.236,Pass,
,,,,,,,,,,,,,,,,,1.460744,,,,,,,,,,,,,,eca48472-18cb-4b31-ae55-ac17179aef8e,111,,,"[4.1, 27.3]",3895121,2,,,,,1.3049043,,Right Foot,,,"[10.5, 50.8]",,Ground Pass,,24.355904,,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,9,Bayer Leverkusen,904,['f8ae8a1d-85ae-4a8f-b6bc-23d2d5a1ac71'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:44.226,Pass,
,,,,,,,,,,,,,,,,,1.100605,,,,,,,,,,,,,,4bcff9c0-91ca-44c7-a3e7-77b6f3f2257d,114,,,"[22.2, 56.2]",3895121,2,,,,,-0.413999,,Right Foot,,,"[28.8, 53.3]",,Ground Pass,,7.209022,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,9,Bayer Leverkusen,904,['77c33e38-ffee-4268-aba7-f894651f7335'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:48.626,Pass,
,,,,,,,,,,,,,,,,,1.340658,,,,,,,,,,,,,,a3efd64b-b9cf-4006-bcaa-9e1f8901b94f,117,,,"[43.3, 45.8]",3895121,2,,,,,-1.2185576,,Right Foot,,,"[50.1, 27.3]",,Ground Pass,,19.71015,,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,9,Bayer Leverkusen,904,['8f0fb135-64ca-4757-bca3-ba1087b603b4'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:53.946,Pass,
,,,,,,,,,,,,,,,,,0.855651,,,,,,,,,,,,,,3500b210-b623-4528-be23-af7d1a72b381,120,,,"[50.1, 27.3]",3895121,2,,,,,1.6779116,,Left Foot,,,"[49.1, 36.6]",,Ground Pass,,9.353609,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,9,Bayer Leverkusen,904,['8aec7177-cb70-4a41-92a3-b0e6d8a8bfaa'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:57.459,Pass,
,,,,,,,,,,,,,,,,,0.958224,,,,,,,,,,,,,,869585ce-4495-40af-9f58-b803ab392f52,123,,,"[49.3, 36.4]",3895121,2,,,,,-1.427213,,Right Foot,,,"[50.5, 28.1]",,Ground Pass,,8.386298,,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,9,Bayer Leverkusen,904,['485d878b-e9f1-4567-9971-3ea0580cf0d0'],59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:59.010,Pass,
,,,,,,,,,,,,,,,,,0.821176,,,,,,,,,,,,,,8ec3c9f8-de5c-411b-8cd6-8e24c336229e,127,,,"[50.1, 28.3]",3895121,3,,,,,-2.5777233,,Left Foot,,,"[43.3, 24.0]",,Ground Pass,,8.045496,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,9,Bayer Leverkusen,904,"['3f7135a5-8b43-4509-a678-389cea76fa3b', '5362c702-2c5d-4802-b780-2148711f7f60']",0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:00.381,Pass,True
,,,,,,,,,,,,,,,,,1.074294,,,,,,,,,,,,,,dc2f4494-778f-4de7-91cb-4cb3dbb5af6a,130,,,"[42.9, 27.7]",3895121,3,,,,,1.5573744,,Right Foot,,,"[43.1, 42.6]",,Ground Pass,,14.901342,,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,9,Bayer Leverkusen,904,['d4ef0347-1d83-466c-ab0b-de30eacd70a4'],10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:10.819,Pass,
