50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.855423,,,,,,,,,,,,,7c2f91b8-920f-4b6f-87ce-f64029c967d1,3942,,"[114.5, 19.8]",3895202,92,,,,-2.840987,,Right Foot,,,"[104.5, 16.7]",,Ground Pass,,10.46948,,Eljif Elmas,16535.0,,,,,Recovery,2,From Throw In,Kevin Kampl,8222.0,Right Defensive Midfield,147,RB Leipzig,182,['4f1f1c63-80f8-44b1-b32b-40b526e47989'],21,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:21.660,Pass,
,,,,,,,,,,,,,,,,0.606257,,,,,,,,,,,,,9fde2026-8dfb-43e7-9ca0-bf80eb7a7c86,3945,,"[101.7, 15.6]",3895202,92,,,,-2.9481654,,Right Foot,,,"[92.0, 13.7]",,Ground Pass,,9.884331,,David Raum,12034.0,,,,,,2,From Throw In,Eljif Elmas,16535.0,Left Attacking Midfield,147,RB Leipzig,182,['a618bdf2-bdb5-4841-ae64-b874bc544f85'],23,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:23.580,Pass,
,,,,,,,,,,,,,,,,0.848138,,,,,,,,,,,,,ad3e5fb3-d73a-4284-ad77-03480283f260,3948,,"[92.2, 14.4]",3895202,92,,,,-0.46834242,,Left Foot,,,"[100.7, 10.1]",,Ground Pass,,9.525755,,Eljif Elmas,16535.0,,,,,,2,From Throw In,David Raum,12034.0,Left Back,147,RB Leipzig,182,['bbf95126-22f2-417f-afaa-2c188b5a4f44'],25,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:25.226,Pass,
,,,,,,,,,,,,,,,,1.283313,,,,,,,,,,,,,e6c572e3-7c06-4d6f-85be-7e058619bac6,3959,,"[100.4, 7.6]",3895202,93,,,,1.1934478,316ea464-b81a-4ad9-aab2-ed5832b1494a,Left Foot,True,,"[113.4, 40.4]",,High Pass,,35.28229,,Benjamin Henrichs,8211.0,True,,,,Free Kick,2,From Free Kick,David Raum,12034.0,Left Back,148,RB Leipzig,182,['73f18b4f-6452-47e2-ab7b-7aa5106444a1'],0,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:00.424,Pass,
,,,,,,,,,,,,,,,,3.549385,,,,,,,,,,,,,6bafc117-fcca-4292-bc3f-b48bb8f9ed8b,3964,,"[5.6, 46.1]",3895202,93,,,,0.18706669,,Right Foot,,,"[65.3, 57.4]",,High Pass,,60.76002,Incomplete,Adam Hložek,28239.0,,,,,Goal Kick,2,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,149,Bayer Leverkusen,904,"['0b31ea34-0494-4417-bc26-fb822878bd2c', '5cb94540-1177-4807-8708-75e10d823f5e']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:32.800,Pass,
,,,,,,,,,,,,,,,,1.942691,,,,,,,,,,,,,0b31ea34-0494-4417-bc26-fb822878bd2c,3966,,"[54.8, 22.7]",3895202,93,,,,2.6078844,,Right Foot,,,"[39.4, 31.8]",,Ground Pass,,17.887705,,Lukas Klostermann,8507.0,,,,,Recovery,2,Regular Play,Xaver Schlager,8769.0,Left Defensive Midfield,150,RB Leipzig,182,"['01eac02c-f8b9-4e23-b9f1-811097bf6621', '6bafc117-fcca-4292-bc3f-b48bb8f9ed8b']",36,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:36.350,Pass,
,,,,,,,,,,,,,,,,1.676129,,,,,,,,,,,,,5a7ed2b9-371e-4709-a402-94e2075270d5,3969,,"[38.1, 32.8]",3895202,93,,,,2.654466,,Right Foot,,,"[17.9, 43.5]",,Ground Pass,,22.858915,,Janis Blaswich,15155.0,,,,,,2,Regular Play,Lukas Klostermann,8507.0,Right Center Back,150,RB Leipzig,182,['90fcc509-f9e4-4aa3-9f5d-2f95a30e87b8'],38,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:38.533,Pass,
,,,,,,,,,,,,,,,,2.029456,,,,,,,,,,,,,5ab8f113-5094-4841-8707-a128eec0e0da,3972,,"[22.2, 44.6]",3895202,93,,,,-0.45788953,,Right Foot,,,"[64.0, 24.0]",,High Pass,,46.60043,,Xaver Schlager,8769.0,,,,,,2,Regular Play,Janis Blaswich,15155.0,Goalkeeper,150,RB Leipzig,182,['a073c12c-3e5c-4ff7-9beb-941dc60e2785'],42,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:42.645,Pass,
,,,,,,,,,,,,,,,,4.086455,,,,,,,,,,,,,2b330ff9-abff-4a6d-b449-9019e5676fa0,3976,,"[65.3, 26.2]",3895202,93,,,,0.41730982,,Left Foot,,,"[105.9, 44.2]",,High Pass,,44.41126,Incomplete,,,,,,,,2,Regular Play,Xaver Schlager,8769.0,Left Defensive Midfield,150,RB Leipzig,182,['680ab11a-f851-47a1-866e-eb35949091cc'],46,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:46.194,Pass,
,,,,,,,,,,,,,,,,1.496902,,,,,,,,,,,,,d63897a9-fce6-40d0-a500-702b40d4ae5b,3979,,"[67.8, 36.4]",3895202,93,,,True,-0.5053988,,,,,"[82.8, 28.1]",,High Pass,,17.14322,,Eljif Elmas,16535.0,,,,,Recovery,2,Regular Play,Junior Castello Lukeba,40185.0,Left Center Back,150,RB Leipzig,182,"['1e8da896-3b8c-40e6-b290-15ae63a37113', '7b0197b0-7ad1-4a92-8463-3d982c5e7c8c']",53,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:53.172,Pass,True
,,,,,,,,,,,,,,,,1.358594,,,,,,,,,,,,,84a811f9-6053-4a97-9e30-5e49260f84bb,3981,,"[82.8, 28.1]",3895202,93,,,,-2.4486134,,Head,,,"[71.6, 18.8]",,Low Pass,,14.557816,,David Raum,12034.0,,,,,,2,Regular Play,Eljif Elmas,16535.0,Left Attacking Midfield,150,RB Leipzig,182,['cc7a6020-62fe-49cc-b408-e100331e6e5c'],54,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:54.869,Pass,
,,,,,,,,,,,,,,,,0.09663,,,,,,,,,,,,,c7c13e2e-f8b6-485a-8c02-ada7c75310b1,3988,,"[67.8, 22.6]",3895202,93,,,,-1.1948354,,Left Foot,,,"[69.3, 18.8]",,Ground Pass,,4.0853395,Incomplete,Eljif Elmas,16535.0,,,,,,2,Regular Play,David Raum,12034.0,Left Back,150,RB Leipzig,182,"['a6cfbf1d-fcf4-4893-8d9c-3b4df2a3aacb', 'afa9cad2-02d7-4801-835a-2de42b04c463', 'f7fe7bcb-631d-4279-ab5f-9f0de777ff7b']",58,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:48:58.691,Pass,True
,,,,,,,,,,,,,,,,2.54775,,,,,,,,,,,,,385a6749-8637-497d-8238-b6e0fecdc9dd,3991,,"[62.9, 17.5]",3895202,94,,,,2.2147896,,Left Foot,,,"[38.5, 50.0]",,Ground Pass,,40.640003,,Janis Blaswich,15155.0,,,,,Recovery,2,Regular Play,David Raum,12034.0,Left Back,150,RB Leipzig,182,['12389068-81a1-4431-9c20-892f3c5b6eee'],0,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:49:00.164,Pass,
,,,,,,,,,,,,,,,,2.691363,,,,,,,,,,,,,a0eb1f5b-4bfd-40c1-8a70-21f459e47cf4,3995,,"[42.0, 44.9]",3895202,94,,,,-0.23210384,,Right Foot,,,"[86.0, 34.5]",,High Pass,,45.212387,,Junior Castello Lukeba,40185.0,,,,,,2,Regular Play,Janis Blaswich,15155.0,Goalkeeper,150,RB Leipzig,182,['92bb231c-dd85-4b6b-8bab-6362a01b73c2'],4,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:49:04.643,Pass,
,,,,,,,,,,,,,,,,3.125896,,,,,,,,,,,,,7078bd1a-aa02-4291-8ddc-72a08110881b,3997,,"[86.0, 34.5]",3895202,94,,,,-0.48182744,,Head,,,"[107.8, 23.1]",,Low Pass,,24.600813,Incomplete,,,,,,,,2,Regular Play,Junior Castello Lukeba,40185.0,Left Center Back,150,RB Leipzig,182,['1ff2b9ac-ef7d-4c4b-a2e2-62e4bdf1e8c1'],7,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:49:07.414,Pass,
,,,,,,,,,,,,,,,,1.116093,,,,,,,,,,,,,de9322f8-d8ee-4aa1-9eea-7cca090686e8,4003,,"[73.0, 71.9]",3895202,94,,,,2.603218,,Right Foot,,,"[65.8, 76.2]",,Ground Pass,,8.386298,,Jonas Hofmann,8804.0,,,,,,2,Regular Play,Adam Hložek,28239.0,Center Forward,150,RB Leipzig,182,['d627a1b2-c2d7-42cc-a631-1221b7204996'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:49:19.198,Pass,
,,,,,,,,,,,,,,,,0.95989,,,,,,,,,,,,,89c6b354-8494-4047-ae79-bb91befdb4be,4006,,"[61.0, 69.1]",3895202,94,,,,-1.8413666,,Left Foot,,,"[57.2, 55.4]",,Ground Pass,,14.217243,Unknown,Robert Andrich,9195.0,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,150,RB Leipzig,182,,22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:49:22.843,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0567a83e-fc3f-4b03-90d4-d73e0dea5100,6,,"[56.8, 43.0]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Olmo Carvajal,16532.0,Left Attacking Midfield,2,RB Leipzig,182,['b98b3109-8cb2-4017-8960-a8cb2a1937c1'],1,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:01.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4ac7060-8a70-4d14-b68f-3107f24e68ef,9,,"[59.6, 40.5]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xavi Simons,39167.0,Right Attacking Midfield,2,RB Leipzig,182,['04aea3ae-64dc-4ec8-aca8-96f72f4ffa44'],1,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:01.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3230d38-2a0e-4451-8c7e-829acd737dea,12,,"[47.0, 43.1]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicolas Seiwald,39460.0,Right Defensive Midfield,2,RB Leipzig,182,['c10715ad-d07f-4a7e-afa1-591d47148016'],2,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:02.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6da25def-db9d-47c6-80b9-9ef7b33f7c6b,15,,"[39.5, 49.7]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lukas Klostermann,8507.0,Right Center Back,2,RB Leipzig,182,['ec79c316-adfc-47d4-bdba-e20f35cdbaea'],4,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:04.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,085347ef-64cd-4b7a-8f00-c3572f679456,18,,"[38.8, 20.8]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Junior Castello Lukeba,40185.0,Left Center Back,2,RB Leipzig,182,['f8a267c7-6b12-4d55-a6fa-af78682551df'],6,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:06.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c4b7308-6b6d-41b7-bc1e-86cb098fd234,21,,"[43.8, 1.4]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Raum,12034.0,Left Back,2,RB Leipzig,182,['fa83d8d2-6738-427a-aa63-3affd22ca3a0'],8,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:08.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1da3d3c-fa56-436d-aa0f-bb1143ef75b8,26,,"[20.5, 4.7]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Junior Castello Lukeba,40185.0,Left Center Back,2,RB Leipzig,182,['a62516d3-7278-477e-bcea-2f49cd01eb69'],12,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:12.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39e60363-8549-46ed-8373-6f6d6658f558,29,,"[9.4, 36.2]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Janis Blaswich,15155.0,Goalkeeper,2,RB Leipzig,182,['ed48e2cf-c16d-48ef-b557-65fcf2568518'],15,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:15.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93204eb0-861f-49b0-83ff-d6458d0c0e22,33,,"[15.3, 60.6]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lukas Klostermann,8507.0,Right Center Back,2,RB Leipzig,182,['62c6e391-3479-43c5-bd33-adac480b04bf'],21,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:21.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06c11639-ace4-4a30-8ab0-5fed675fd3bb,37,,"[92.4, 19.6]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Florian Wirtz,40724.0,Left Attacking Midfield,2,RB Leipzig,182,['7e1e1f16-00d5-4642-b046-74c072f0b373'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:25.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a567cf-e1ec-4ea4-8a78-361c1b0f7d8b,44,,"[41.9, 51.1]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Benjamin Šeško,38759.0,Right Center Forward,2,RB Leipzig,182,['60e5ae96-cae2-4656-8208-25db4eec455e'],28,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:28.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd8a5bbf-2cc6-4067-bb72-3edc0807f2e3,47,,"[35.7, 45.7]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ikoma Loïs Openda,16275.0,Left Center Forward,2,RB Leipzig,182,['dbd2df25-2e76-4f23-a186-50fd0a240d5d'],28,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:28.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86c51377-3baa-4f54-88ad-ce46bd4658c4,50,,"[39.7, 12.7]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Raum,12034.0,Left Back,2,RB Leipzig,182,['0ef90f89-0600-4150-9edf-2d23f5a0a410'],31,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:31.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d412b3d-8e01-4f04-bc72-ded8340f53d6,53,,"[25.7, 23.0]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Junior Castello Lukeba,40185.0,Left Center Back,2,RB Leipzig,182,['079d66c2-b7fa-4ee7-910c-8ca2360f5734'],34,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:34.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe4d36bb-b2ef-4884-93a0-de119b04e837,56,,"[31.5, 54.6]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lukas Klostermann,8507.0,Right Center Back,2,RB Leipzig,182,['9d564e98-d546-4416-9df3-c11cea090e4e'],37,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:37.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d931fc3-2cb4-4312-bece-8a434396bc95,60,,"[86.3, 65.7]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ikoma Loïs Openda,16275.0,Left Center Forward,2,RB Leipzig,182,"['6438c9b6-b055-42ad-9b3a-f664a0e015cc', 'd03e270d-acd7-4d42-8309-20d0943427d8']",42,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:42.395,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfa79ae6-5853-407e-b267-a2f73e51014f,63,,"[72.8, 74.7]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mohamed Simakan,30360.0,Right Back,2,RB Leipzig,182,['f625d9f3-b67b-42fa-8be9-4a6d9e70984f'],47,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:47.969,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1e42313-1c04-4aa7-aced-2af927a58c82,67,,"[82.5, 75.7]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ikoma Loïs Openda,16275.0,Left Center Forward,2,RB Leipzig,182,['3ecb1dfc-f8bf-4938-bfce-4f6e52079ea6'],49,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:49.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efb33622-6511-4d2e-9394-b0f1097c4071,70,,"[69.0, 74.3]",3895202,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Klostermann,8507.0,Right Center Back,3,RB Leipzig,182,['0a229a90-cf68-43b8-97dd-17238d4f8b19'],57,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:57.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d63eff6e-ae89-47f9-98ad-e87c00e1edc6,72,,"[62.2, 44.5]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Junior Castello Lukeba,40185.0,Left Center Back,3,RB Leipzig,182,['1d3ded5c-4566-4a61-b09a-72fef14e4640'],1,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:01.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10fcaf7c-153c-4118-972a-046baa528cc4,75,,"[66.4, 5.7]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Raum,12034.0,Left Back,3,RB Leipzig,182,['c589c006-80bc-4e86-9a92-20e08995cb42'],3,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:03.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10b8ecbd-7802-4825-a0eb-931e6b665f96,78,,"[50.1, 26.0]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Junior Castello Lukeba,40185.0,Left Center Back,3,RB Leipzig,182,['2f3ef5a2-c889-4a14-b615-fed1c71096f4'],7,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:07.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3de07b6-cfc2-4ac9-9195-f5a59c946448,82,,"[28.8, 33.6]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janis Blaswich,15155.0,Goalkeeper,3,RB Leipzig,182,['ff3412f3-8f99-495f-880b-e23c04c87e9d'],10,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:10.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ca77e8f-58bf-48fc-8056-0e22d9c6afbe,85,,"[36.7, 4.7]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Raum,12034.0,Left Back,3,RB Leipzig,182,['bd70f423-3c64-40bf-a458-07f08272a99d'],12,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:12.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eb05ba4-cff6-4ad2-82a8-1ab6bf300e37,89,,"[64.6, 8.3]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Šeško,38759.0,Right Center Forward,3,RB Leipzig,182,"['534b9bf7-9019-43bd-9fcb-207d7336196d', 'a33ee4c0-c5df-45cd-a16b-2c48d82394ae']",15,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:15.537,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41cd1884-3dd0-418f-8df1-420a25cc2c9a,94,,"[55.5, 67.6]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,4,Bayer Leverkusen,904,"['4f399b93-6615-4cfb-960d-9b764bfa1776', '95924f15-3baf-49f6-aa90-b2f5b4378226']",18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:18.205,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e042543-13fe-42a2-bc96-815688228047,97,,"[52.3, 71.6]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,4,Bayer Leverkusen,904,['1e02e1c3-9dc6-4155-b5b8-c473d153ebfc'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:18.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d75551a7-2629-4838-b22f-a2e6af8cff0a,101,,"[60.5, 77.5]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Center Back,4,Bayer Leverkusen,904,['d548a069-d17b-4425-a755-33e25cdbf961'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:20.897,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eb3243a-e22e-4a82-b0fb-6de5d7a4c0d4,103,,"[69.3, 78.9]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,4,Bayer Leverkusen,904,['92fa36f0-ffd1-40e7-869a-9c7e8362a91b'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:21.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49f91f28-6bf6-4710-bbb8-9c3da222e194,107,,"[41.2, 6.1]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Junior Castello Lukeba,40185.0,Left Center Back,5,RB Leipzig,182,['8e45edbc-216e-4a0d-9daf-82da3bd218af'],28,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:28.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842c2b9e-2f71-430f-8ee5-0ad772d77e71,109,,"[35.0, 40.0]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Klostermann,8507.0,Right Center Back,5,RB Leipzig,182,['858b9a14-a2c0-4b14-ab92-297524fe0ca9'],31,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:31.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adca02eb-416f-4922-bc28-5122ceef946d,112,,"[48.0, 47.0]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,5,RB Leipzig,182,['ac65648f-bb2b-469c-9599-bfb84258cae3'],36,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:36.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91e9e084-489d-485f-b3b6-77fa4228c7cb,115,,"[37.3, 48.2]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Klostermann,8507.0,Right Center Back,5,RB Leipzig,182,['eff88fb9-778c-4114-969a-01326c469f5d'],37,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:37.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d1f176c-1318-4a28-928f-9f593be439b3,118,,"[30.8, 24.1]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Junior Castello Lukeba,40185.0,Left Center Back,5,RB Leipzig,182,['62b434cf-3111-4086-8111-786930f716dd'],40,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:40.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186f908a-2071-49bf-965e-bb78955b7ba2,121,,"[36.2, 3.5]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Raum,12034.0,Left Back,5,RB Leipzig,182,['b0abbcc6-6e5f-4f82-9d89-f8116b1ff326'],43,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:43.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6f9a3af-bfe9-43c6-8360-b9cc6154046a,124,,"[22.2, 18.0]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Junior Castello Lukeba,40185.0,Left Center Back,5,RB Leipzig,182,['1ae62676-dff0-4bc2-ba15-9bf77288e6bf'],45,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:45.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53d761ef-a239-41e6-9464-388f944d4eb5,127,,"[9.5, 35.2]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janis Blaswich,15155.0,Goalkeeper,5,RB Leipzig,182,['2e0a66fa-788d-427e-855a-e2d05310e9a3'],47,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:47.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387bc051-cf99-4849-a598-72d736412bf6,130,,"[43.5, 22.9]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Olmo Carvajal,16532.0,Left Attacking Midfield,5,RB Leipzig,182,['2b8356c6-55a1-4ce4-87c5-5d27ff43d648'],55,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:55.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc2a332c-e721-4353-ad0c-9a13c99db173,133,,"[27.9, 6.2]",3895202,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Raum,12034.0,Left Back,5,RB Leipzig,182,['63ed3379-38d4-4d42-beff-efc2a4357ea0'],57,,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:57.209,Ball Receipt*,
