player_id,player_name,team,total_minutes_played,total_passes,total_completed_passes,total_progressive_passes,total_penalty_area_passes,total_long_passes,total_assists,total_key_passes,total_shots,total_shots_on_target,total_goals,total_xg,total_dribbles,total_successful_dribbles,total_duels,total_won_duels,total_tackles,total_successful_tackles,total_interceptions,total_ball_recoveries,total_clearances,total_blocks,total_fouls_committed,total_fouls_won,avg_pass_distance,avg_xg_per_shot,total_games
2954.0,Youri Tielemans,Belgium,157,117,101,40,9,24,0,1,4,1,1,0.15331876999999988,0,0,2,1,2,1,1,7,0,5,4,2,22.887828007220435,0.0255531283333333,3
2972.0,Marcus Thuram,France,262,55,46,8,6,1,0,1,12,2,0,1.178653634,3,1,4,0,1,0,2,5,2,5,3,5,12.660433455861961,0.1112860501,4
2988.0,Memphis Depay,Netherlands,469,166,112,39,45,32,1,10,18,3,1,1.9511010659999999,11,5,12,1,3,1,1,10,1,3,8,7,19.009869890869407,0.09850900042222221,6
3009.0,Kylian Mbappé Lottin,France,474,185,161,35,34,17,1,2,24,9,1,2.506847149,28,18,3,0,1,0,1,14,0,5,1,6,17.483022205956175,0.10194000741999995,5
3026.0,Adrien Rabiot,France,378,235,214,55,13,22,0,10,3,0,0,0.26204044,5,4,8,0,6,0,1,19,1,8,6,8,16.085958158949005,0.045276873,5
3042.0,Mikel Merino Zazón,Spain,197,136,115,40,9,13,0,4,3,2,1,0.32604773,2,1,10,1,5,1,2,17,3,3,8,3,15.290455341587286,0.052671416000000006,5
3043.0,Christian Dannemann Eriksen,Denmark,357,221,166,45,47,45,0,17,12,2,1,0.8350427799999999,1,0,6,2,5,2,1,18,0,7,0,5,19.256316290994768,0.0655249291333333,4
3053.0,Leroy Sané,Germany,216,68,58,8,8,1,0,2,7,3,0,0.2821244759999998,12,6,5,0,1,0,0,6,0,2,2,5,12.487385233075509,0.02378325919999998,5
3076.0,Ayoze Pérez Gutiérrez,Spain,16,3,3,0,0,0,0,0,3,2,0,0.323952999,2,2,0,0,0,0,0,1,0,2,0,0,11.7534274913396,0.107984333,1
3077.0,Jan Vertonghen,Belgium,270,207,193,60,1,42,0,0,1,0,0,0.104912855,0,0,6,2,4,2,1,7,8,6,1,1,24.359720016638864,0.034970951666666666,3
3089.0,Kevin De Bruyne,Belgium,379,228,171,75,40,43,0,10,11,6,1,0.862653012,8,5,6,0,4,0,0,17,2,7,7,7,21.337095203675702,0.0718714463,4
3097.0,Pascal Groß,Germany,46,70,66,17,3,7,0,0,1,0,0,0.030512892,0,0,3,0,1,0,0,1,0,1,1,0,18.678330677664427,0.030512892,1
3153.0,Ádám Lang,Hungary,46,19,13,9,1,3,0,0,0,0,0,0.0,0,0,1,0,0,0,2,1,2,1,0,0,19.888918592986872,0.0,1
3167.0,Antonio Rüdiger,Germany,493,409,373,132,20,67,0,4,4,1,0,0.163332276,0,0,11,1,5,1,4,25,17,11,5,4,20.818621747469837,0.0246184504,5
3193.0,Bernardo Mota Veiga de Carvalho e Silva,Portugal,433,265,238,36,28,21,0,10,9,4,3,2.312069821,6,2,6,1,4,1,0,23,2,7,1,4,15.468461135165223,0.25225180704166666,4
3205.0,Kyle Walker,England,697,562,497,176,22,77,0,1,0,0,0,0.0,6,4,9,2,5,2,6,22,9,12,5,3,20.501035006530937,0.0,7
3244.0,John Stones,England,693,558,523,155,3,107,0,1,1,0,0,0.07156796,0,0,12,1,4,1,0,17,24,7,5,4,22.266043688595712,0.010223994285714286,7
3265.0,José Luis Sanmartín Mato,Spain,91,14,11,0,0,1,0,0,3,0,0,0.1427276209999999,1,1,4,0,0,0,0,3,2,1,1,1,10.923204966915256,0.0237879368333333,2
3289.0,Romelu Lukaku Menama,Belgium,356,56,37,11,15,6,1,3,11,8,0,1.751173472,3,2,8,0,0,0,1,13,2,3,2,2,13.681914875003914,0.142531894375,4
3306.0,Nathan Aké,Netherlands,481,269,244,93,14,24,1,3,2,0,0,0.106937035,1,1,12,2,10,2,10,12,11,13,3,1,17.29915811268877,0.008911419583333333,6
3308.0,Kieran Trippier,England,504,353,313,92,30,40,0,9,1,0,0,0.08902558,2,1,11,2,8,2,2,23,6,8,1,4,18.015327174363698,0.014837596666666668,6
3325.0,Marko Arnautović,Austria,287,56,39,8,5,7,1,0,4,3,1,1.573697443,3,1,11,0,2,0,0,11,2,5,6,8,14.846345690357534,0.352310077875,4
3378.0,Iván Balliu Campeny,Albania,86,42,33,17,1,8,0,0,0,0,0,0.0,0,0,1,0,1,0,0,2,2,3,0,1,19.17387817014995,0.0,1
3382.0,Luke Shaw,England,177,87,77,19,7,14,0,1,0,0,0,0.0,2,1,6,2,6,2,1,1,6,3,2,0,19.961719059131855,0.0,3
3468.0,Jordan Pickford,England,710,306,225,205,10,156,0,0,0,0,0,0.0,0,0,0,0,0,0,0,23,0,0,0,0,39.442324877247145,0.0,7
3477.0,Álvaro Borja Morata Martín,Spain,456,112,79,18,7,10,0,3,14,4,1,1.566969444,3,1,18,2,7,2,0,14,3,4,13,12,15.271609978185136,0.08962895888095236,7
3493.0,Emre Can,Germany,105,72,66,17,2,8,0,1,1,1,1,0.0499945,0,0,3,0,3,0,0,3,2,5,2,2,17.499450957705093,0.012498625,4
3500.0,Granit Xhaka,Switzerland,494,405,371,118,12,48,0,8,4,3,0,0.15239832,2,2,14,2,8,2,3,23,11,15,9,5,18.739886314036788,0.030479664,5
3533.0,Xherdan Shaqiri,Switzerland,73,35,23,8,8,11,0,1,3,2,2,0.8695237899999999,0,0,1,0,0,0,0,2,0,0,0,1,24.514483374085103,0.23884189499999997,2
3567.0,Georginio Wijnaldum,Netherlands,75,15,10,2,1,1,0,0,0,0,0,0.0,0,0,1,1,1,1,0,2,1,2,0,2,15.036793374093506,0.0,3
3570.0,Pierre-Emile Højbjerg,Denmark,366,298,265,90,13,40,0,3,7,4,0,0.22892275,5,2,9,3,8,3,7,25,6,5,5,4,18.388478060057498,0.0322309535,4
3575.0,Oleksandr Zinchenko,Ukraine,218,158,136,41,8,23,1,1,1,1,0,0.0076609575,2,2,15,2,7,2,1,14,4,6,1,1,17.88940807408992,0.0025536525,3
3604.0,Olivier Giroud,France,67,10,7,2,2,0,0,1,2,0,0,0.15692538,0,0,3,0,1,0,0,1,1,1,1,1,6.537886821764531,0.02615423,3
3620.0,Scott McTominay,Scotland,278,60,42,15,9,7,0,2,4,1,1,0.245582371,1,0,12,1,4,1,2,8,8,5,3,6,20.278053260259174,0.020465197583333334,3
3648.0,Cenk Tosun,Turkey,30,4,2,2,1,1,0,0,3,1,1,0.205889207,0,0,1,0,0,0,0,0,0,0,0,1,14.88809574778096,0.07296914925,2
3655.0,Andrew Robertson,Scotland,270,121,93,38,18,18,0,4,0,0,0,0.0,1,0,11,2,8,2,2,9,7,5,1,2,20.630674287819527,0.0,3
3664.0,Trent Alexander-Arnold,England,146,102,87,29,10,29,0,3,5,2,1,0.908294187,1,0,1,0,1,0,2,3,2,5,1,3,22.64944185172734,0.21001164725,4
3669.0,Virgil van Dijk,Netherlands,559,384,350,141,6,64,0,3,5,2,0,0.34669679,0,0,11,1,5,1,4,9,32,5,13,4,21.45133392454683,0.05778279833333333,6
3711.0,Martin Dúbravka,Slovakia,395,164,108,117,0,80,0,0,0,0,0,0.0,0,0,0,0,0,0,0,16,0,0,0,1,37.35873581448222,0.0,4
3761.0,Mike Maignan,France,585,165,135,97,0,64,0,0,0,0,0,0.0,0,0,0,0,0,0,0,16,1,0,0,3,31.414154418110417,0.0,6
3815.0,Kasper Schmeichel,Denmark,364,113,91,78,3,58,0,0,0,0,0,0.0,0,0,0,0,0,0,0,14,0,0,0,0,36.69374277857372,0.0,4
3822.0,Ezri Konsa Ngoyo,England,93,51,48,15,0,9,0,0,0,0,0,0.0,0,0,1,0,0,0,0,3,6,5,0,2,17.094202532014467,0.0,2
3831.0,Dušan Tadić,Serbia,163,88,65,22,21,20,0,5,0,0,0,0.0,1,1,5,1,1,1,1,4,2,2,1,4,19.782423257858927,0.0,3
3834.0,Ivan Toney,England,46,15,9,4,2,0,1,0,2,1,1,0.906856834,0,0,3,0,0,0,2,3,1,0,2,3,13.39918179524605,0.453428417,2
3943.0,Declan Rice,England,698,536,488,121,19,60,1,3,9,3,0,0.39270845600000004,6,5,24,3,17,3,8,40,9,11,8,5,18.152696643445168,0.027030271666666657,7
3959.0,Andreas Christensen,Denmark,353,234,221,59,2,32,0,0,4,0,0,0.365861797,0,0,9,0,4,0,6,10,9,6,2,3,18.322194820548834,0.08489812,4
3961.0,N'Golo Kanté,France,525,323,291,85,14,22,0,10,5,2,0,0.240182654,6,3,17,2,16,2,7,31,5,12,8,2,17.313462878783106,0.025547177,6
4127.0,David Raya Martin,Spain,95,41,35,21,0,15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6,0,0,0,0,31.26227128970169,0.0,1
4269.0,Aleksandar Mitrović,Serbia,248,51,39,8,4,2,0,0,10,2,0,1.153837771,3,1,21,0,0,0,0,8,3,4,2,8,14.65456837213141,0.099479,3
